 1,1.010696,0.00000,67371008,F,F,,HS CAN,,110,F,F,6E,A8,EC,38,41,D4,BC,F,,
 269,5.924485,0.00415,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,27,1A,
 270,5.987856,0.06337,67371008,F,F,,HS CAN,,110,F,F,37,90,5A,AF,C,8D,34,F4,,
 271,6.004906,0.01705,67371008,F,F,,MS CAN,,123,F,F,23,23,23,FE,A3,,,,,
 272,6.062058,0.05715,67371008,F,F,,HS CAN,,110,F,F,5F,62,27,23,42,D7,AF,14,,
 273,6.069798,0.00774,67371008,F,F,,SW CAN,,240,F,F,45,34,53,13,,,,,,
 274,6.072368,0.00257,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,3B,23,0,
 275,6.076752,0.00438,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,C1,21,
 276,6.118242,0.04149,67371008,F,F,,MS CAN,,123,F,F,23,23,23,ED,E4,,,,,
 277,6.130922,0.01268,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,6C,2B,
 278,6.131002,0.00008,67371008,F,F,,HS CAN,,110,F,F,85,2,9E,4,CF,68,DD,32,,
 279,6.171211,0.04021,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 280,6.185542,0.01433,67371008,F,F,,HS CAN,,110,F,F,C4,51,12,C,1A,E5,CF,9D,,
 281,6.187830,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,3C,,,,,,
 282,6.192160,0.00433,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 283,6.193773,0.00161,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,28,23,3,
 284,6.198917,0.00514,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,37,F3,
 285,6.201870,0.00295,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 286,6.227675,0.02580,67371008,F,F,,MS CAN,,123,F,F,23,23,23,FA,25,,,,,
 287,6.241989,0.01431,67371008,F,F,,HS CAN,,110,F,F,F0,22,80,7E,65,7D,85,6B,,
 288,6.326456,0.08447,67371008,F,F,,HS CAN,,110,F,F,2C,C4,8,47,E2,B0,51,84,,
 289,6.329374,0.00292,67371008,F,F,,SW CAN,,240,F,F,45,34,53,1E,,,,,,
 290,6.333307,0.00393,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,C0,23,0,
 291,6.340330,0.00702,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,64,44,
 292,6.347813,0.00748,67371008,F,F,,MS CAN,,123,F,F,23,23,23,66,D8,,,,,
 293,6.348931,0.00112,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,F0,AF,
 294,6.419648,0.07072,67371008,F,F,,HS CAN,,110,F,F,44,E3,CF,5B,BC,BC,C5,3E,,
 295,6.472814,0.05317,67371008,F,F,,MS CAN,,123,F,F,23,23,23,6,4D,,,,,
 296,6.497682,0.02487,67371008,F,F,,HS CAN,,110,F,F,A,CC,8A,69,F6,83,2B,80,,
 297,6.502331,0.00465,67371008,F,F,,SW CAN,,240,F,F,45,34,53,A,,,,,,
 298,6.510899,0.00857,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A1,23,0,
 299,6.512670,0.00177,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,7E,DE,
 300,6.545066,0.03240,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 301,6.556496,0.01143,67371008,F,F,,HS CAN,,110,F,F,30,9C,42,4,58,7B,E3,A2,,
 302,6.568376,0.01188,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,B9,78,
 303,6.619616,0.05124,67371008,F,F,,MS CAN,,123,F,F,23,23,23,31,18,,,,,
 304,6.643502,0.02389,67371008,F,F,,HS CAN,,110,F,F,D9,9C,E8,38,E2,88,54,AD,,
 305,6.645757,0.00225,67371008,F,F,,SW CAN,,240,F,F,45,34,53,95,,,,,,
 306,6.655005,0.00925,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,6F,E1,
 307,6.655139,0.00013,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,7E,23,0,
 308,6.677250,0.02211,67371008,F,F,,HS CAN,,110,F,F,F5,18,CE,44,46,88,99,CF,,
 309,6.719834,0.04258,67371008,F,F,,MS CAN,,123,F,F,23,23,23,1E,C9,,,,,
 310,6.719973,0.00014,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 311,6.727381,0.00741,67371008,F,F,,HS CAN,,110,F,F,B6,13,BE,EA,87,3E,A3,49,,
 312,6.793861,0.06648,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,89,48,
 313,6.797448,0.00359,67371008,F,F,,HS CAN,,110,F,F,28,59,D,CB,F0,90,F6,A5,,
 314,6.799734,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,E4,,,,,,
 315,6.805616,0.00588,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A6,23,0,
 316,6.812498,0.00688,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,72,59,
 317,6.845931,0.03343,67371008,F,F,,MS CAN,,123,F,F,23,23,23,A2,33,,,,,
 318,6.846971,0.00104,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 319,6.855971,0.00900,67371008,F,F,,HS CAN,,110,F,F,66,CE,7D,E8,AD,FD,23,9E,,
 320,6.921917,0.06595,67371008,F,F,,HS CAN,,110,F,F,E0,AC,7C,A3,DA,DB,D4,28,,
 321,6.927082,0.00516,67371008,F,F,,SW CAN,,240,F,F,45,34,53,E1,,,,,,
 322,6.933478,0.00640,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,29,23,0,
 323,6.939166,0.00569,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,4B,3D,
 324,6.948678,0.00951,67371008,F,F,,MS CAN,,123,F,F,23,23,23,EC,30,,,,,
 325,6.992413,0.04373,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,A,C9,
 326,7.001022,0.00861,67371008,F,F,,HS CAN,,110,F,F,EB,99,99,72,89,D0,4,3E,,
 327,7.049461,0.04844,67371008,F,F,,MS CAN,,123,F,F,23,23,23,49,6B,,,,,
 328,7.061379,0.01192,67371008,F,F,,HS CAN,,110,F,F,EB,A0,12,81,95,20,60,70,,
 329,7.066690,0.00531,67371008,F,F,,SW CAN,,240,F,F,45,34,53,79,,,,,,
 330,7.069774,0.00308,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,DC,23,0,
 331,7.076893,0.00712,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,A0,98,
 332,7.137888,0.06100,67371008,F,F,,HS CAN,,110,F,F,3C,87,99,F4,DD,1F,94,F7,,
 333,7.175262,0.03737,67371008,F,F,,MS CAN,,123,F,F,23,23,23,3C,1F,,,,,
 334,7.176082,0.00082,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 335,7.204323,0.02824,67371008,F,F,,HS CAN,,110,F,F,F7,99,1F,84,DE,E0,99,5F,,
 336,7.204397,0.00007,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,34,F3,
 337,7.214090,0.00969,67371008,F,F,,SW CAN,,240,F,F,45,34,53,AE,,,,,,
 338,7.220459,0.00637,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 339,7.227421,0.00696,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,8E,73,
 340,7.247074,0.01965,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,68,23,0,
 341,7.251514,0.00444,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 342,7.281859,0.03035,67371008,F,F,,HS CAN,,110,F,F,D,47,E,8D,1,85,47,44,,
 343,7.327350,0.04549,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F7,8F,,,,,
 344,7.336402,0.00905,67371008,F,F,,HS CAN,,110,F,F,9D,1F,A,A9,96,A0,82,89,,
 345,7.342371,0.00597,67371008,F,F,,SW CAN,,240,F,F,45,34,53,5F,,,,,,
 346,7.347702,0.00533,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,B2,23,0,
 347,7.350096,0.00239,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,50,9B,
 348,7.406416,0.05632,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,C,CB,
 349,7.421795,0.01538,67371008,F,F,,HS CAN,,110,F,F,B,88,26,FC,9E,B8,1E,BF,,
 350,7.472405,0.05061,67371008,F,F,,MS CAN,,123,F,F,23,23,23,93,58,,,,,
 351,7.475141,0.00274,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 352,7.482704,0.00756,67371008,F,F,,HS CAN,,110,F,F,F9,37,4C,19,38,39,4F,33,,
 353,7.484957,0.00225,67371008,F,F,,SW CAN,,240,F,F,45,34,53,BF,,,,,,
 354,7.499806,0.01485,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,60,E0,
 355,7.511970,0.01216,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,AA,23,0,
 356,7.547355,0.03539,67371008,F,F,,HS CAN,,110,F,F,17,6A,D6,D0,D4,DE,A7,B,,
 357,7.601848,0.05449,67371008,F,F,,MS CAN,,123,F,F,23,23,23,F3,C5,,,,,
 358,7.610910,0.00906,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,59,18,
 359,7.631178,0.02027,67371008,F,F,,HS CAN,,110,F,F,D8,BA,AF,2D,11,2,4D,3D,,
 360,7.633427,0.00225,67371008,F,F,,SW CAN,,240,F,F,45,34,53,6B,,,,,,
 361,7.638518,0.00509,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,C6,23,0,
 362,7.643166,0.00465,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,97,E0,
 363,7.675797,0.03263,67371008,F,F,,HS CAN,,110,F,F,42,F9,3D,62,98,B4,16,8,,
 364,7.707282,0.03148,67371008,F,F,,MS CAN,,123,F,F,23,23,23,5C,8C,,,,,
 365,7.766200,0.05892,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 366,7.769451,0.00325,67371008,F,F,,HS CAN,,110,F,F,62,DD,E8,FE,5,4D,CF,E9,,
 367,7.774390,0.00494,67371008,F,F,,SW CAN,,240,F,F,45,34,53,AD,,,,,,
 368,7.784890,0.01050,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,5B,D5,
 369,7.788005,0.00312,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,FA,23,0,
 370,7.799565,0.01156,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 371,7.830192,0.03063,67371008,F,F,,MS CAN,,123,F,F,23,23,23,36,3F,,,,,
 372,7.839365,0.00917,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,88,47,
 373,7.851702,0.01234,67371008,F,F,,HS CAN,,110,F,F,A3,E2,C,4C,7,55,23,3,,
 374,7.884550,0.03285,67371008,F,F,,SW CAN,,240,F,F,45,34,53,33,,,,,,
 375,7.888962,0.00441,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,30,23,3,
 376,7.891178,0.00222,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,1D,25,
 377,7.931763,0.04059,67371008,F,F,,HS CAN,,110,F,F,54,7,BB,A8,74,47,5E,D5,,
 378,8.000117,0.06835,67371008,F,F,,MS CAN,,123,F,F,23,23,23,ED,19,,,,,
 379,8.021904,0.02179,67371008,F,F,,HS CAN,,110,F,F,6A,6F,25,A4,74,88,75,25,,
 380,8.030381,0.00848,67371008,F,F,,SW CAN,,240,F,F,45,34,53,DD,,,,,,
 381,8.037509,0.00713,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,CB,6A,
 382,8.040094,0.00259,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A8,23,3,
 383,8.078683,0.03859,67371008,F,F,,HS CAN,,110,F,F,6,31,DA,89,E4,4B,9E,3F,,
 384,8.093930,0.01525,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,49,8,
 385,8.102648,0.00872,67371008,F,F,,MS CAN,,123,F,F,23,23,23,FF,88,,,,,
 386,8.102768,0.00012,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 387,8.182770,0.08000,67371008,F,F,,HS CAN,,110,F,F,7D,23,18,34,E1,1,9D,8B,,
 388,8.185058,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,63,,,,,,
 389,8.193408,0.00835,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,73,23,3,
 390,8.194896,0.00149,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,26,74,
 391,8.228234,0.03334,67371008,F,F,,MS CAN,,123,F,F,23,23,23,A3,B9,,,,,
 392,8.237509,0.00928,67371008,F,F,,HS CAN,,110,F,F,F7,6B,77,4F,3E,BD,49,BA,,
 393,8.243640,0.00613,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 394,8.289592,0.04595,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 395,8.299450,0.00986,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,9D,5C,
 396,8.320750,0.02130,67371008,F,F,,HS CAN,,110,F,F,FB,BA,23,6E,AA,8B,59,11,,
 397,8.327346,0.00660,67371008,F,F,,SW CAN,,240,F,F,45,34,53,39,,,,,,
 398,8.329730,0.00238,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,31,23,3,
 399,8.336619,0.00689,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,BE,67,
 400,8.362901,0.02628,67371008,F,F,,MS CAN,,123,F,F,23,23,23,35,F8,,,,,
 401,8.393618,0.03072,67371008,F,F,,HS CAN,,110,F,F,6C,48,BF,2A,A7,65,3D,70,,
 402,8.421861,0.02824,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 403,8.431226,0.00936,67371008,F,F,,HS CAN,,110,F,F,D1,2D,50,3A,B1,20,7,A9,,
 404,8.436571,0.00535,67371008,F,F,,SW CAN,,240,F,F,45,34,53,EA,,,,,,
 405,8.443965,0.00739,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,17,23,0,
 406,8.445880,0.00192,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,1D,52,
 407,8.498925,0.05304,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,3C,FB,
 408,8.502629,0.00370,67371008,F,F,,MS CAN,,123,F,F,23,23,23,29,B8,,,,,
 409,8.513483,0.01085,67371008,F,F,,HS CAN,,110,F,F,AB,1A,6C,4D,13,B0,7C,DF,,
 410,8.534880,0.02140,67371008,F,F,,SW CAN,,240,F,F,45,34,53,54,,,,,,
 411,8.554397,0.01952,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,71,23,3,
 412,8.554936,0.00054,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,4A,DE,
 413,8.591790,0.03685,67371008,F,F,,HS CAN,,110,F,F,B7,18,CA,E9,D4,66,2F,E,,
 414,8.638330,0.04654,67371008,F,F,,MS CAN,,123,F,F,23,23,23,B3,2B,,,,,
 415,8.661886,0.02356,67371008,F,F,,HS CAN,,110,F,F,F6,AC,32,DF,8C,1A,A7,8E,,
 416,8.667306,0.00542,67371008,F,F,,SW CAN,,240,F,F,45,34,53,9B,,,,,,
 417,8.678173,0.01087,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,18,23,0,
 418,8.678736,0.00056,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,DE,C5,
 419,8.727403,0.04867,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 420,8.731882,0.00448,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,2B,EA,
 421,8.763130,0.03125,67371008,F,F,,HS CAN,,110,F,F,AE,C4,26,82,9A,BC,41,68,,
 422,8.783202,0.02007,67371008,F,F,,SW CAN,,240,F,F,45,34,53,88,,,,,,
 423,8.794664,0.01146,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,2C,23,3,
 424,8.801722,0.00706,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,53,9E,
 425,8.816048,0.01433,67371008,F,F,,MS CAN,,123,F,F,23,23,23,E1,97,,,,,
 426,8.825059,0.00901,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 427,8.830662,0.00560,67371008,F,F,,HS CAN,,110,F,F,1E,7,8B,2E,E6,4D,17,AC,,
 428,8.917466,0.08680,67371008,F,F,,MS CAN,,123,F,F,23,23,23,42,F2,,,,,
 429,8.927544,0.01008,67371008,F,F,,HS CAN,,110,F,F,3B,44,AF,4E,82,A3,33,1D,,
 430,8.932226,0.00468,67371008,F,F,,SW CAN,,240,F,F,45,34,53,43,,,,,,
 431,8.937590,0.00536,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,CF,23,0,
 432,8.941904,0.00431,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,19,F0,
 433,8.980686,0.03878,67371008,F,F,,HS CAN,,110,F,F,F9,F8,EC,EE,44,64,12,8D,,
 434,8.994949,0.01426,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,C9,88,
 435,9.031037,0.03609,67371008,F,F,,MS CAN,,123,F,F,23,23,23,81,A0,,,,,
 436,9.035907,0.00487,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 437,9.062949,0.02704,67371008,F,F,,HS CAN,,110,F,F,BB,B0,EF,A,A9,AF,DE,BA,,
 438,9.069138,0.00619,67371008,F,F,,SW CAN,,240,F,F,45,34,53,58,,,,,,
 439,9.074840,0.00570,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A3,23,0,
 440,9.079325,0.00448,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,9F,5B,
 441,9.108824,0.02950,67371008,F,F,,HS CAN,,110,F,F,C8,E,C,DB,83,F2,5A,37,,
 442,9.148554,0.03973,67371008,F,F,,MS CAN,,123,F,F,23,23,23,DC,E4,,,,,
 443,9.155061,0.00651,67371008,F,F,,HS CAN,,110,F,F,D4,1B,75,8A,D2,90,4,53,,
 444,9.217874,0.06281,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,5A,19,
 445,9.226197,0.00832,67371008,F,F,,HS CAN,,110,F,F,97,56,66,41,BD,93,DC,92,,
 446,9.228485,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,F0,,,,,,
 447,9.233266,0.00478,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,34,23,3,
 448,9.237432,0.00417,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,C4,2D,
 449,9.257197,0.01976,67371008,F,F,,MS CAN,,123,F,F,23,23,23,91,94,,,,,
 450,9.264514,0.00732,67371008,F,F,,HS CAN,,110,F,F,E8,C6,CA,53,A7,CD,22,41,,
 451,9.271736,0.00722,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 452,9.358922,0.08719,67371008,F,F,,MS CAN,,123,F,F,23,23,23,43,13,,,,,
 453,9.364893,0.00597,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 454,9.365059,0.00017,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 455,9.367864,0.00280,67371008,F,F,,HS CAN,,110,F,F,4F,9,44,47,4B,8A,9C,E9,,
 456,9.373946,0.00608,67371008,F,F,,SW CAN,,240,F,F,45,34,53,A9,,,,,,
 457,9.380688,0.00674,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,DD,94,
 458,9.381778,0.00109,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,2A,23,0,
 459,9.427840,0.04606,67371008,F,F,,HS CAN,,110,F,F,94,7,8F,8C,41,CD,16,A2,,
 460,9.435370,0.00753,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,6A,29,
 461,9.496059,0.06069,67371008,F,F,,MS CAN,,123,F,F,23,23,23,38,7A,,,,,
 462,9.505114,0.00905,67371008,F,F,,HS CAN,,110,F,F,9C,A9,94,49,BE,DA,80,53,,
 463,9.512114,0.00700,67371008,F,F,,SW CAN,,240,F,F,45,34,53,7F,,,,,,
 464,9.517816,0.00570,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,5,23,0,
 465,9.519646,0.00183,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,3C,AF,
 466,9.578819,0.05917,67371008,F,F,,HS CAN,,110,F,F,E9,BC,2D,CF,F7,7F,5A,22,,
 467,9.621382,0.04256,67371008,F,F,,MS CAN,,123,F,F,23,23,23,77,34,,,,,
 468,9.641054,0.01967,67371008,F,F,,HS CAN,,110,F,F,95,9C,35,D4,67,4A,FD,3C,,
 469,9.642936,0.00188,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,B3,72,
 470,9.648056,0.00512,67371008,F,F,,SW CAN,,240,F,F,45,34,53,2B,,,,,,
 471,9.649480,0.00142,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,4F,23,0,
 472,9.655226,0.00575,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,55,21,
 473,9.688690,0.03346,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 474,9.702958,0.01427,67371008,F,F,,HS CAN,,110,F,F,BD,72,86,21,7B,DF,8B,71,,
 475,9.758797,0.05584,67371008,F,F,,MS CAN,,123,F,F,23,23,23,B2,2,,,,,
 476,9.769136,0.01034,67371008,F,F,,HS CAN,,110,F,F,C,74,57,4D,C1,D4,F7,64,,
 477,9.777646,0.00851,67371008,F,F,,SW CAN,,240,F,F,45,34,53,CC,,,,,,
 478,9.783274,0.00563,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,82,23,0,
 479,9.788242,0.00497,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,F8,F1,
 480,9.828211,0.03997,67371008,F,F,,HS CAN,,110,F,F,93,87,E3,19,CB,28,62,B8,,
 481,9.853414,0.02520,67371008,F,F,,MS CAN,,123,F,F,23,23,23,8B,EE,,,,,
 482,9.886877,0.03346,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 483,9.892382,0.00551,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,D6,95,
 484,9.895421,0.00304,67371008,F,F,,HS CAN,,110,F,F,32,50,AC,25,FC,E3,57,37,,
 485,9.903896,0.00848,67371008,F,F,,SW CAN,,240,F,F,45,34,53,D7,,,,,,
 486,9.910814,0.00692,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,62,E7,
 487,9.911803,0.00099,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,99,23,0,
 488,9.970877,0.05907,67371008,F,F,,MS CAN,,123,F,F,23,23,23,B0,16,,,,,
 489,10.009016,0.03814,67371008,F,F,,HS CAN,,110,F,F,54,FD,C4,53,6D,83,9,4F,,
 490,10.024192,0.01518,67371008,F,F,,SW CAN,,240,F,F,45,34,53,61,,,,,,
 491,10.031134,0.00694,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,2A,C8,
 492,10.035115,0.00398,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,35,23,0,
 493,10.038946,0.00383,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 494,10.048000,0.00905,67371008,F,F,,HS CAN,,110,F,F,84,89,8E,74,50,C3,46,5D,,
 495,10.072966,0.02497,67371008,F,F,,MS CAN,,123,F,F,23,23,23,B7,9F,,,,,
 496,10.110902,0.03794,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,AA,69,
 497,10.113053,0.00215,67371008,F,F,,HS CAN,,110,F,F,ED,67,79,B3,E7,10,FE,EB,,
 498,10.128187,0.01513,67371008,F,F,,SW CAN,,240,F,F,45,34,53,27,,,,,,
 499,10.136170,0.00798,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,1E,23,3,
 500,10.140805,0.00464,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,E0,1C,
 501,10.171995,0.03119,67371008,F,F,,HS CAN,,110,F,F,32,17,B1,F8,11,6B,22,A2,,
 502,10.188973,0.01698,67371008,F,F,,MS CAN,,123,F,F,23,23,23,60,D9,,,,,
 503,10.231819,0.04285,67371008,F,F,,HS CAN,,110,F,F,7,9F,A1,A7,24,F5,D7,A2,,
 504,10.234144,0.00232,67371008,F,F,,SW CAN,,240,F,F,45,34,53,9B,,,,,,
 505,10.240986,0.00684,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,AB,23,0,
 506,10.244739,0.00375,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,8E,51,
 507,10.312315,0.06758,67371008,F,F,,MS CAN,,123,F,F,23,23,23,DD,C2,,,,,
 508,10.313963,0.00165,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,61,20,
 509,10.326589,0.01263,67371008,F,F,,HS CAN,,110,F,F,73,EE,C4,9A,83,3A,B5,91,,
 510,10.341816,0.01523,67371008,F,F,,J1850 VPW,,FF,40,60,3,
 511,10.376262,0.03445,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 512,10.391042,0.01478,67371008,F,F,,HS CAN,,110,F,F,7F,E4,19,80,AB,B4,ED,75,,
 513,10.393334,0.00229,67371008,F,F,,SW CAN,,240,F,F,45,34,53,AE,,,,,,
 514,10.398557,0.00522,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,7,23,0,
 515,10.402128,0.00357,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,44,B3,
 516,10.440816,0.03869,67371008,F,F,,MS CAN,,123,F,F,23,23,23,96,F9,,,,,
 517,10.441696,0.00088,67371008,F,F,,HS CAN,,123,F,F,23,12,0,0,0,,,,,
 518,10.448664,0.00697,67371008,F,F,,HS CAN,,110,F,F,88,E5,1D,39,91,B5,2B,D7,,
 519,10.497898,0.04923,67371008,F,F,,HS CAN,,110,F,F,1D,9B,D2,5,1B,43,40,D6,,
 520,10.503318,0.00542,67371008,F,F,,SW CAN,,240,F,F,45,34,53,99,,,,,,
 521,10.505483,0.00216,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,32,23,3,
 522,10.510262,0.00478,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,2E,85,
 523,10.512925,0.00266,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,9D,5C,
 524,10.572136,0.05921,67371008,F,F,,MS CAN,,123,F,F,23,23,23,45,2C,,,,,
 525,10.581403,0.00927,67371008,F,F,,HS CAN,,110,F,F,C8,F3,9E,8C,A7,92,4B,28,,
 526,10.624010,0.04261,67371008,F,F,,SW CAN,,240,F,F,45,34,53,2B,,,,,,
 527,10.631291,0.00728,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,A2,23,3,
 528,10.635907,0.00462,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,48,B1,
 529,10.663162,0.02725,67371008,F,F,,HS CAN,,110,F,F,F6,72,C4,ED,C3,3A,1E,11,,
 530,10.698197,0.03504,67371008,F,F,,MS CAN,,123,F,F,23,23,23,74,4E,,,,,
 531,10.700707,0.00251,67371008,F,F,,MS CAN,,110,F,F,12,1,,,,,,,,
 532,10.706430,0.00572,67371008,F,F,,HS CAN,,110,F,F,28,16,C6,72,AB,FA,C,8,,
 533,10.723869,0.01744,67371008,F,F,,ISO9141/KW2K,,23,32,23,44,3,11,D0,
 534,10.739934,0.01607,67371008,F,F,,SW CAN,,240,F,F,45,34,53,F2,,,,,,
 535,10.760176,0.02024,67371008,F,F,,J1850 PWM,,4,F1,F2,23,43,3,1,23,3,
 536,10.762578,0.00240,67371008,F,F,,J1850 VPW,,FF,32,43,42,33,47,FA,
